,Cluster1,Cluster2,Distance,New Cluster Size
550,2277.0,2394.0,1.224744871391589,4.0
551,2264.0,2400.0,1.224744871391589,4.0
552,719.0,1920.0,1.2649110640673515,5.0
553,1395.0,2278.0,1.2649110640673515,5.0
554,700.0,2305.0,1.2909944487358054,6.0
555,1265.0,2012.0,1.309307341415954,7.0
556,764.0,2155.0,1.3228756555322951,8.0
557,2085.0,2353.0,1.3416407864998736,5.0
558,2213.0,2367.0,1.3416407864998738,5.0
559,89.0,2175.0,1.3540064007726598,12.0
560,1928.0,2411.0,1.35400640077266,6.0
561,1931.0,2405.0,1.3662601021279464,5.0
562,2049.0,2050.0,1.414213562373095,4.0
563,2186.0,2362.0,1.4638501094227998,7.0
564,1609.0,2426.0,1.4719601443879742,13.0
565,2136.0,2137.0,1.5491933384829666,5.0
566,1964.0,2428.0,1.5968719422671314,8.0
567,2004.0,2348.0,1.6035674514745464,14.0
568,2005.0,2434.0,1.6500572946507803,17.0
569,1927.0,1951.0,1.732050807568877,8.0
570,1098.0,2337.0,1.7320508075688772,3.0
571,1230.0,2339.0,1.7320508075688772,3.0
572,1353.0,2399.0,1.7320508075688772,3.0
573,2364.0,2410.0,1.8708286933869709,6.0
574,2146.0,2432.0,1.949358868961793,10.0
575,1027.0,1041.0,1.9999999999999998,2.0
576,1056.0,1066.0,1.9999999999999998,2.0
577,2162.0,2164.0,1.9999999999999998,9.0
578,275.0,703.0,2.0,2.0
579,289.0,291.0,2.0,2.0
580,268.0,277.0,2.0,2.0
581,9.0,10.0,2.0,2.0
582,11.0,2448.0,2.0,3.0
583,26.0,27.0,2.0,2.0
584,28.0,2450.0,2.0,3.0
585,30.0,2451.0,2.0,4.0
586,1161.0,1162.0,2.0,2.0
587,728.0,743.0,2.0,2.0
588,668.0,674.0,2.0,2.0
589,1123.0,1430.0,2.0,2.0
590,830.0,1397.0,2.0,2.0
591,660.0,683.0,2.0,2.0
592,20.0,21.0,2.0,2.0
593,1563.0,1566.0,2.0,2.0
594,1559.0,1562.0,2.0,2.0
595,237.0,242.0,2.0,2.0
596,984.0,993.0,2.0,2.0
597,735.0,1624.0,2.0,2.0
598,986.0,997.0,2.0,2.0
599,24.0,25.0,2.0,2.0
600,661.0,670.0,2.0,2.0
601,987.0,999.0,2.0,2.0
602,663.0,1108.0,2.0,2.0
603,1242.0,2469.0,2.0,3.0
604,1366.0,1370.0,2.0,2.0
605,1371.0,2471.0,2.0,3.0
606,1561.0,1567.0,2.0,2.0
607,671.0,673.0,2.0,2.0
608,998.0,1069.0,2.0,2.0
609,994.0,1004.0,2.0,2.0
610,995.0,1000.0,2.0,2.0
611,1011.0,2476.0,2.0,3.0
612,1018.0,1044.0,2.0,2.0
613,1023.0,2478.0,2.0,4.0
614,2442.0,2480.0,2.0,6.0
615,1034.0,2477.0,2.0,3.0
616,1042.0,2482.0,2.0,4.0
617,2443.0,2483.0,2.0,6.0
618,1060.0,2479.0,2.0,3.0
619,2475.0,2485.0,2.0,5.0
620,1502.0,1511.0,2.0,2.0
621,1575.0,1579.0,2.0,2.0
622,968.0,969.0,2.0,2.0
623,1150.0,1153.0,2.0,2.0
624,1492.0,1841.0,2.0,2.0
625,844.0,849.0,2.0,2.0
626,33.0,34.0,2.0,2.0
627,1616.0,1752.0,2.0,2.0
